Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
1.7793831830000002,1.494,-1.262,0.419,0.553,0.119,0.111,-8.02,8.94,11.39,0.5,1.6,-1.2,-0.1845294354366921,0.3442464159744283,0.30000000067142973,
1.7997334,1.505,-1.26,0.421,0.518,0.139,0.104,-7.89,9.41,11.56,0.5,1.6,-1.2,-0.21286862412302363,0.3398255748614388,0.3000000006680476,
1.8202281000000005,1.515,-1.26,0.421,0.48,0.127,0.069,-7.55,9.96,11.59,0.5,1.6,-1.2,-0.23863152292811596,0.3398255748614865,0.30000000066779636,
1.8393526080000004,1.524,-1.257,0.422,0.444,0.144,0.05,-7.39,10.28,11.79,0.5,1.6,-1.2,-0.2618181318521118,0.3331943131917035,0.3000000006660463,
1.8594365120000003,1.534,-1.255,0.421,0.408,0.137,0.014,-6.99,10.49,11.82,0.5,1.6,-1.2,-0.2875810306556896,0.3287734720783499,0.30000000066738153,
1.879401445,1.543,-1.253,0.421,0.37,0.143,-0.004,-6.72,10.57,11.84,0.5,1.6,-1.2,-0.31076763957811776,0.3243526309650338,0.30000000066716415,
1.899858236,1.551,-1.25,0.42,0.331,0.152,-0.014,-6.53,10.62,11.86,0.5,1.6,-1.2,-0.33137795861946917,0.3177213692948745,0.3000000006685557,
1.919413328,1.566,-1.254,0.432,0.314,0.136,0.033,-6.24,10.53,12.21,0.5,1.6,-1.2,-0.3700223068207576,0.3265630515227395,0.30000000064940574,
1.9393696790000003,1.572,-1.251,0.432,0.273,0.149,0.033,-6.26,10.69,12.36,0.5,1.6,-1.2,-0.3854800461000495,0.31993178985265236,0.3000000006492687,
1.9596736429999995,1.577,-1.248,0.433,0.231,0.163,0.04,-6.33,10.86,12.5,0.5,1.6,-1.2,-0.3983614954990724,0.31330052818254445,0.3000000006476295,
1.9793670180000005,1.581,-1.245,0.434,0.187,0.177,0.048,-6.35,11.01,12.63,0.5,1.6,-1.2,0,0,-10,
1.99938035,1.594,-1.244,0.441,0.213,0.181,0.069,-6.15,10.59,12.99,0.5,1.6,-1.2,0,0,-10,
2.019567490000001,1.6,-1.241,0.444,0.191,0.189,0.074,-5.94,10.38,13.33,0.5,1.6,-1.2,0,0,-10,
2.039362669,1.604,-1.237,0.446,0.152,0.201,0.07,-5.72,10.39,13.44,0.5,1.6,-1.2,0,0,-10,
2.059466124000001,1.606,-1.233,0.447,0.114,0.211,0.065,-5.55,10.55,13.57,0.5,1.6,-1.2,0,0,-10,
2.0793328289999993,1.608,-1.229,0.448,0.074,0.221,0.064,-5.38,10.83,13.69,0.5,1.6,-1.2,0,0,-10,
2.0994005200000005,1.592,-1.232,0.444,-0.067,0.187,0.024,-5.02,11.85,13.75,0.5,1.6,-1.2,0,0,-10,
2.119795323000001,1.59,-1.228,0.444,-0.11,0.194,0.018,-4.81,11.86,13.86,0.5,1.6,-1.2,0,0,-10,
2.1397099499999994,1.592,-1.224,0.444,-0.141,0.196,-0.004,-4.52,11.52,13.8,0.5,1.6,-1.2,0,0,-10,
2.1597139840000006,1.589,-1.22,0.443,-0.181,0.201,-0.013,-4.33,10.85,13.92,0.5,1.6,-1.2,0,0,-10,
2.1801092629999994,1.59,-1.216,0.442,-0.208,0.205,-0.025,-4.07,9.89,13.84,0.5,1.6,-1.2,0,0,-10,
2.1999273300000004,1.588,-1.212,0.441,-0.24,0.209,-0.028,-3.49,8.74,13.76,0.5,1.6,-1.2,0,0,-10,
2.219930410000001,1.586,-1.208,0.44,-0.266,0.211,-0.036,-2.15,7.14,13.71,0.5,1.6,-1.2,0,0,-10,
2.2396132950000007,1.584,-1.204,0.439,-0.284,0.209,-0.045,-0.19,5.26,13.73,0.5,1.6,-1.2,0,0,-10,
2.2598421570000005,1.581,-1.212,0.456,-0.278,0.148,0.004,2.25,3.31,14.21,0.5,1.6,-1.2,0,0,-10,
2.2802283759999993,1.579,-1.213,0.458,-0.264,0.131,0.005,3.81,1.72,14.66,0.5,1.6,-1.2,0,0,-10,
2.29997325,1.577,-1.212,0.459,-0.241,0.114,-0.004,4.46,0.62,15.01,0.5,1.6,-1.2,0,0,-10,
2.3201401230000007,1.575,-1.211,0.46,-0.214,0.098,-0.016,4.33,-0.02,15.3,0.5,1.6,-1.2,0,0,-10,
2.3402283190000004,1.57,-1.209,0.46,-0.211,0.085,-0.037,3.81,-0.29,15.3,0.5,1.6,-1.2,0,0,-10,
2.3596291539999994,1.571,-1.208,0.458,-0.185,0.072,-0.06,3.53,-0.76,15.16,0.5,1.6,-1.2,0,0,-10,
2.3806662560000005,1.57,-1.207,0.457,-0.175,0.061,-0.083,3.67,-1.31,15.08,0.5,1.6,-1.2,0,0,-10,
2.400004149,1.569,-1.209,0.457,-0.141,0.046,-0.087,4.23,-2.17,15.34,0.5,1.6,-1.2,0,0,-10,
2.4202530389999994,1.568,-1.21,0.456,-0.104,0.033,-0.1,4.79,-2.97,15.54,0.5,1.6,-1.2,0,0,-10,
2.4402885440000004,1.58,-1.207,0.455,-0.048,0.024,-0.113,5.02,-3.54,15.78,0.5,1.6,-1.2,0,0,-10,
2.4600455759999997,1.579,-1.207,0.452,-0.033,0.012,-0.132,4.71,-3.41,15.73,0.5,1.6,-1.2,0,0,-10,
2.479650736000001,1.567,-1.21,0.447,-0.087,-0.018,-0.172,4.09,-2.42,15.49,0.5,1.6,-1.2,0,0,-10,
2.500081539000001,1.567,-1.213,0.445,-0.052,-0.029,-0.177,3.51,-2.01,15.48,0.5,1.6,-1.2,0,0,-10,
2.520166636,1.568,-1.214,0.441,-0.019,-0.038,-0.186,3.18,-1.88,15.48,0.5,1.6,-1.2,0,0,-10,
2.5399191379999992,1.569,-1.215,0.438,-0.008,-0.045,-0.196,3.06,-1.99,15.34,0.5,1.6,-1.2,0,0,-10,
2.5600352289999995,1.582,-1.214,0.433,0.021,-0.05,-0.201,3.0,-2.44,15.49,0.5,1.6,-1.2,0,0,-10,
2.5796411039999994,1.589,-1.215,0.43,0.059,-0.055,-0.199,2.77,-2.77,15.59,0.5,1.6,-1.2,0,0,-10,
2.600219965,1.591,-1.216,0.426,0.071,-0.061,-0.201,2.24,-2.53,15.51,0.5,1.6,-1.2,0,0,-10,
2.6202378269999995,1.575,-1.221,0.42,0.005,-0.087,-0.217,1.65,-1.34,15.34,0.5,1.6,-1.2,0,0,-10,
2.6401181219999996,1.588,-1.22,0.416,0.028,-0.089,-0.209,1.14,-0.65,15.42,0.5,1.6,-1.2,0,0,-10,
2.6601216790000004,1.579,-1.225,0.412,0.007,-0.099,-0.207,0.8,0.05,15.32,0.5,1.6,-1.2,0,0,-10,
2.6800279619999996,1.58,-1.227,0.408,0.011,-0.098,-0.199,0.59,0.07,15.11,0.5,1.6,-1.2,0,0,-10,
2.699549437000001,1.581,-1.229,0.403,0.011,-0.1,-0.191,0.37,-0.31,15.05,0.5,1.6,-1.2,0,0,-10,
2.720076561,1.596,-1.228,0.4,0.079,-0.092,-0.175,0.1,-1.29,15.12,0.5,1.6,-1.2,0,0,-10,
2.7399618630000004,1.605,-1.229,0.399,0.118,-0.087,-0.166,-0.08,-1.75,15.15,0.5,1.6,-1.2,0,0,-10,
2.759891272,1.611,-1.23,0.396,0.143,-0.083,-0.157,-0.53,-1.9,15.1,0.5,1.6,-1.2,0,0,-10,
2.7800579070000007,1.615,-1.232,0.393,0.157,-0.078,-0.15,-0.99,-1.34,14.99,0.5,1.6,-1.2,0,0,-10,
2.8000712400000003,1.618,-1.233,0.391,0.16,-0.073,-0.138,-1.35,-0.28,14.87,0.5,1.6,-1.2,0,0,-10,
2.8197216989999996,1.622,-1.235,0.388,0.161,-0.067,-0.13,-1.56,0.82,14.8,0.5,1.6,-1.2,0,0,-10,
2.8399088380000004,1.625,-1.236,0.385,0.156,-0.063,-0.127,-1.66,1.61,14.67,0.5,1.6,-1.2,0,0,-10,
2.8601882460000008,1.628,-1.237,0.383,0.149,-0.059,-0.126,-1.76,1.99,14.52,0.5,1.6,-1.2,0,0,-10,
2.8800847529999993,1.63,-1.238,0.38,0.135,-0.055,-0.129,-1.97,2.12,14.38,0.5,1.6,-1.2,0,0,-10,
2.8998968599999992,1.633,-1.239,0.377,0.126,-0.05,-0.13,-2.28,2.14,14.2,0.5,1.6,-1.2,-0.5426337287092629,0.2934067431656101,0.30000000075099603,
2.9194128509999997,1.634,-1.24,0.376,0.121,-0.047,-0.13,-2.43,2.18,14.11,0.5,1.6,-1.2,-0.5452100185862043,0.2956171637220229,0.300000000754301,
2.939348936000001,1.637,-1.241,0.372,0.107,-0.037,-0.138,-2.75,2.49,13.82,0.5,1.6,-1.2,-0.5529388882164082,0.29782758427765554,0.3000000007660581,
2.9601075650000004,1.64,-1.242,0.369,0.097,-0.03,-0.143,-2.76,2.83,13.63,0.5,1.6,-1.2,-0.5606677578460051,0.30003800483331095,0.3000000007762803,
2.979342699000001,1.616,-1.246,0.362,-0.05,-0.044,-0.176,-2.74,4.13,13.3,0.5,1.6,-1.2,0,0,-10,
2.9993240830000003,1.615,-1.247,0.359,-0.065,-0.038,-0.184,-2.6,4.3,13.08,0.5,1.6,-1.2,0,0,-10,
3.01930809,1.617,-1.247,0.353,-0.08,-0.019,-0.187,-2.57,3.88,12.57,0.5,1.6,-1.2,0,0,-10,
3.0393474100000004,1.617,-1.247,0.349,-0.094,-0.013,-0.195,-2.5,3.05,12.34,0.5,1.6,-1.2,0,0,-10,
