Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
7.265932321,0.729,-0.048,0.38,0.884,-0.05,0.058,0.69,-0.21,12.56,1.6,-1.2,0.3,0.7297000000000001,-0.8214000000000016,-0.040999999999999995,
7.276315689,0.738,-0.048,0.381,0.884,-0.051,0.075,0.6,-0.15,12.67,1.6,-1.2,0.3,0.7384000000000002,-0.8063999999999999,-0.041699999999999994,
7.286332607,0.744,-0.049,0.382,0.863,-0.057,0.091,0.5,0.1,12.56,1.6,-1.2,0.3,0.6892000000000001,-0.8206999999999983,-0.04239999999999999,
7.296567916,0.753,-0.05,0.383,0.863,-0.058,0.098,0.42,0.18,12.68,1.6,-1.2,0.3,0.7279000000000001,-0.8200000000000016,-0.04309999999999999,
7.306427478,0.76,-0.051,0.384,0.851,-0.061,0.106,0.33,0.31,12.59,1.6,-1.2,0.3,0.6930000000000001,-0.8192999999999984,-0.0438,
7.315845489,0.768,-0.051,0.386,0.85,-0.062,0.113,0.26,0.29,12.72,1.6,-1.2,0.3,0.7024000000000001,-0.8043,-0.030199999999999984,
7.325801849,0.776,-0.052,0.387,0.839,-0.065,0.121,0.19,0.3,12.62,1.6,-1.2,0.3,0.6968000000000001,-0.8186000000000015,-0.045899999999999996,
7.336278915,0.785,-0.053,0.388,0.839,-0.065,0.131,0.13,0.13,12.76,1.6,-1.2,0.3,0.7055000000000001,-0.8178999999999983,-0.046599999999999996,
7.345887661,0.792,-0.053,0.39,0.826,-0.068,0.142,0.1,0.02,12.67,1.6,-1.2,0.3,0.6706000000000001,-0.8029,-0.03299999999999999,
7.356129407,0.8,-0.054,0.391,0.826,-0.068,0.149,0.08,-0.26,12.79,1.6,-1.2,0.3,0.68,-0.8172000000000016,-0.04870000000000001,
7.365987539,0.807,-0.055,0.393,0.815,-0.069,0.157,0.06,-0.49,12.71,1.6,-1.2,0.3,0.6601000000000001,-0.8164999999999983,-0.03509999999999999,
7.375996351,0.815,-0.055,0.394,0.816,-0.069,0.164,0.06,-0.84,12.84,1.6,-1.2,0.3,0.6694999999999985,-0.8015,-0.0508,
7.385746955,0.823,-0.056,0.396,0.808,-0.07,0.167,0.05,-1.13,12.79,1.6,-1.2,0.3,0.6639000000000002,-0.8158000000000015,-0.03719999999999998,
7.396201849,0.831,-0.056,0.398,0.81,-0.07,0.162,0.05,-1.47,12.95,1.6,-1.2,0.3,0.6583000000000001,-0.8007999999999998,-0.038599999999999995,
